term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,0,1,2,3
1519,entered,1,0,0,enter,VBN,1,2.6414741105040997,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.0,0.0,0.0,0.0
1520,entering,1,0,0,enter,VBG,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.0,0.0,0.0,0.0
1521,enterprise,2,0,0,enterpris,NN,2,2.3404441148401185,0.03227441696824554,0.06454883393649108,0.03227441696824554,0.03600683253600182,0.25002003481339063,0.2500168984416915,0.25001720313446013,2.2499458636097147
1522,enters,1,0,0,enter,NNS,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.25002876185325035,0.25002688874469703,1.2499254383727465,0.25001891102873264
1523,entertain,2,0,0,entertain,VB,2,2.3404441148401185,0.0330689616226166,0.0661379232452332,0.0330689616226166,0.034932001714031616,0.0,0.0,0.0,0.0
1524,entertaining,1,0,0,entertain,VBG,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.0,0.0,0.0,0.0
1525,enthralling,1,0,0,enthral,VBG,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.0,0.0,0.0,0.0
1526,entire,1,0,0,entir,JJ,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.0,0.0,0.0,0.0
1527,entirely,1,0,0,entir,RB,1,2.6414741105040997,0.02337587708410708,0.02337587708410708,0.02337587708410708,0.02337587708410708,0.0,0.0,0.0,0.0
1528,entitled,1,0,0,entitl,VBD,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.0,0.0,0.0,0.0
1529,entombed,1,0,0,entomb,VBN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.0,0.0,0.0,0.0
1530,entreat,1,0,0,entreat,NNP,1,2.6414741105040997,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.0,0.0,0.0,0.0
1531,envy,6,0,0,envi,VBP,2,2.3404441148401185,0.05202009932669815,0.1040401986533963,0.05202009932669815,0.07549819725290705,0.0,0.0,0.0,0.0
1532,epauletted,2,0,0,epaulet,VBD,2,2.3404441148401185,0.0570996508280621,0.1141993016561242,0.0570996508280621,0.0731388785887537,0.0,0.0,0.0,0.0
1533,epicure,1,0,0,epicur,NN,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.25001745406199277,0.25001618731806746,0.25001618351604366,1.2499501751030735
1534,epigea,1,0,0,epigea,NNP,1,2.6414741105040997,0.02751535531775104,0.02751535531775104,0.02751535531775104,0.02751535531775104,0.0,0.0,0.0,0.0
1535,epoch,1,0,0,epoch,VB,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.0,0.0,0.0,0.0
1536,equal,1,0,0,equal,JJ,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.0,0.0,0.0,0.0
1537,equally,1,0,0,equal,RB,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.0,0.0,0.0,0.0
1538,equation,1,0,0,equat,NN,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,1.2499169907584566,0.25002845609237895,0.25003410582144225,0.25002044732719236
1539,equilibrium,1,0,0,equilibrium,NNP,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.0,0.0,0.0,0.0
1540,ere,1,0,0,ere,RB,1,2.6414741105040997,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.0,0.0,0.0,0.0
1541,erect,3,0,0,erect,NN,3,2.164352855784437,0.02485369457507901,0.07456108372523704,0.02639454702176143,0.02774811353569791,0.25001827338428373,0.2500164721748152,0.2500164517037815,3.249948802736407
1542,ermine,1,0,0,ermin,NN,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,1.249960002615551,0.25001531453092735,0.2500144358919041,0.25001024696110646
1543,errand,1,0,0,errand,NN,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.2500361123140909,0.2500375896780358,1.2499038497630766,0.2500224482442139
1544,escape,2,0,0,escap,NN,2,2.3404441148401185,0.05640371145403887,0.11280742290807774,0.05640371145403887,0.0731388785887537,1.2494673552162452,1.2504507256017567,0.25004878306686573,0.25003313611404165
1545,escaped,1,0,0,escap,VBD,1,2.6414741105040997,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.0,0.0,0.0,0.0
1546,escutcheon,1,0,0,escutcheon,NN,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,1.2499600026155508,0.25001531453092735,0.2500144358919041,0.25001024696110646
1547,esoteric,1,0,0,esoter,JJ,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.0,0.0,0.0,0.0
1548,espied,1,0,0,espi,VBD,1,2.6414741105040997,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.0,0.0,0.0,0.0
1549,espy,1,0,0,espi,VBP,1,2.6414741105040997,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.0,0.0,0.0,0.0
1550,essay,1,0,0,essay,VBP,1,2.6414741105040997,0.030714815238419763,0.030714815238419763,0.030714815238419763,0.030714815238419763,0.0,0.0,0.0,0.0
1551,essential,1,0,0,essenti,JJ,1,2.6414741105040997,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.0,0.0,0.0,0.0
1552,estate,2,0,0,estat,NN,2,2.3404441148401185,0.048197509853418335,0.09639501970683667,0.048197509853418335,0.07549819725290705,0.2500223525756223,2.2499420710332405,0.25002028368841295,0.2500152927022149
1553,estates,1,0,0,estat,NNS,1,2.6414741105040997,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.2500400560971657,1.2498962646598824,0.25003597832360935,0.2500277009187552
1554,esteem,1,0,0,esteem,NN,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.25004869933819085,0.25004877661643776,0.25004564902587945,1.2498568750186334
1555,esteemed,2,0,0,esteem,VBD,2,2.3404441148401185,0.02791441208398062,0.05582882416796124,0.02791441208398062,0.034932001714031616,0.0,0.0,0.0,0.0
1556,estimate,3,0,0,estim,VB,3,2.164352855784437,0.036145534588061974,0.10843660376418593,0.023525574519396054,0.06558645017528597,0.0,0.0,0.0,0.0
1557,etchings,1,0,0,etch,NNS,1,2.6414741105040997,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.250025517244328,0.25002239737010157,0.25002551984938204,1.2499265655353557
1558,eternal,1,0,0,etern,JJ,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.0,0.0,0.0,0.0
1559,eternally,1,0,0,etern,RB,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0,0.0,0.0,0.0
1560,eternity,13,0,0,etern,NN,12,1.5622928644564746,0.033953005191305466,0.4074360622956656,0.03363269360982688,0.05207642881521582,2.254980026567315,1.2420451058704824,0.25006775312104906,5.252907114439416
1561,ether,2,0,0,ether,CC,2,2.3404441148401185,0.08409490493605688,0.16818980987211377,0.08409490493605688,0.12318126920211149,0.2500510772755736,0.25004883433913916,0.2500477453260697,1.2498523430583486
1562,ethereal,4,0,0,ether,JJ,4,2.0394141191761372,0.05826015031504804,0.23304060126019216,0.04795379145089836,0.10197070595880686,0.25026442434228924,0.25024064418838377,0.2629681307890376,1.236526800678741
1563,europe,1,0,0,europ,NNP,1,2.6414741105040997,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.0,0.0,0.0,0.0
1564,evade,1,0,0,evad,VBD,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.0,0.0,0.0,0.0
1565,evades,1,0,0,evad,VBZ,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.0,0.0,0.0,0.0
1566,evanescence,1,0,0,evanesc,NN,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,1.2499443666218966,0.25002199361030936,0.2500197834539404,0.25001385631333406
1567,eve,1,0,0,eve,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,1.2498736984010423,0.2500475766116076,0.2500430507933516,0.25003567419345
1568,even,12,0,0,even,RB,12,1.5622928644564746,0.029441315429250867,0.3532957851510104,0.02791573271403884,0.05786269868357313,0.0,0.0,0.0,0.0
1569,evening,6,0,0,even,NN,6,1.863322860120456,0.04530566679226122,0.27183400075356734,0.03271440195589636,0.1164576787575285,0.2500755269314298,2.253793727206095,2.24898392818206,1.2471468176785598
1570,evenly,1,0,0,evenli,RB,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.0,0.0,0.0,0.0
1571,event,1,0,0,event,NN,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.2500887920383318,0.25009001917172136,0.2500740948707008,1.2497470939183382
1572,ever,7,0,0,ever,RB,7,1.7963760704898426,0.040198287999163675,0.2813880159941457,0.044909401762246066,0.06415628823178009,0.0,0.0,0.0,0.0
1573,evergreens,1,0,0,evergreen,NNS,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,1.2479539662194272,0.2500128195439071,0.2500121675660286,0.25202104667004527
1574,everlasting,10,0,0,everlast,VBG,10,1.6414741105040995,0.03402275039539626,0.3402275039539626,0.029054914549962913,0.060795337426077754,0.250014209347018,0.2500122428769089,1.2499633507147827,0.2500101970607376
1575,every,21,0,0,everi,DT,20,1.3404441148401183,0.03428830645136204,0.6857661290272409,0.029787646996447075,0.07054969025474306,0.0,0.0,0.0,0.0
1576,everything,4,0,0,everyth,NN,4,2.0394141191761372,0.02972120353008223,0.11888481412032892,0.024329852649820585,0.05098535297940343,0.0,0.0,0.0,0.0
1577,everywhere,9,0,0,everywher,RB,9,1.6872316010647745,0.04328915863202259,0.3896024276882033,0.024812229427423154,0.10545197506654841,0.0,0.0,0.0,0.0
1578,evidence,3,0,0,evid,NN,3,2.164352855784437,0.043170589374049,0.12951176812214701,0.03548119435712192,0.06763602674326366,0.2500491875222659,0.25004771233400985,2.2527805057758417,1.2471225943665396
1579,evoked,1,0,0,evok,VBD,1,2.6414741105040997,0.05620157681923616,0.05620157681923616,0.05620157681923616,0.05620157681923616,0.0,0.0,0.0,0.0
1580,exalted,1,0,0,exalt,VBD,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.0,0.0,0.0,0.0
1581,excel,1,0,0,excel,VB,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0,0.0,0.0,0.0
1582,excellence,2,0,0,excel,NN,2,2.3404441148401185,0.03487025322615328,0.06974050645230656,0.03487025322615328,0.052009869218669305,0.25001649549481963,2.2499591708455497,0.2500143533725701,0.25000998028656135
1583,excellent,2,0,0,excel,JJ,2,2.3404441148401185,0.07621194071433159,0.15242388142866317,0.07621194071433159,0.08358728981571852,0.0,0.0,0.0,0.0
1584,except,15,0,0,except,IN,11,1.6000814253458746,0.031181069179865604,0.34299176097852163,0.02909238955174317,0.055175221563650845,0.0,0.0,0.0,0.0
1585,exchange,2,0,0,exchang,VB,2,2.3404441148401185,0.03512763344406092,0.07025526688812184,0.03512763344406092,0.03774909862645352,0.0,0.0,0.0,0.0
1586,exchequer,1,0,0,exchequ,NN,1,2.6414741105040997,0.10159515809631153,0.10159515809631153,0.10159515809631153,0.10159515809631153,0.25011714968117277,0.2501073372638721,0.250107137514443,1.249668375539553
1587,exclaim,1,0,0,exclaim,NN,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.250027004380471,0.25002213232116594,0.25002229044571694,1.2499285728518141
1588,excludes,1,0,0,exclud,VBZ,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.0,0.0,0.0,0.0
1589,exclusive,1,0,0,exclus,JJ,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.0,0.0,0.0,0.0
1590,excuse,1,0,0,excus,IN,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.0,0.0,0.0,0.0
1591,exeter,1,0,0,exet,NNP,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.0,0.0,0.0,0.0
1592,exhaled,1,0,0,exhal,VBD,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.0,0.0,0.0,0.0
1593,exhibiting,1,0,0,exhibit,NNP,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.0,0.0,0.0,0.0
1594,exigencies,1,0,0,exig,NNS,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.25005733291736004,0.250047506343753,0.25005069247129735,1.2498444682667196
1595,exist,1,0,0,exist,VB,1,2.6414741105040997,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.0,0.0,0.0,0.0
1596,existence,4,0,0,exist,NN,4,2.0394141191761372,0.043835633177899416,0.17534253271159767,0.04703844866604558,0.05511930051827398,1.2488472482166353,0.25011116228649316,1.2517481374112982,1.2492934520836112
1597,existences,1,0,0,exist,NNS,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,1.249942917185557,0.25002002535249745,0.25002116647359746,0.25001589098782834
1598,exists,5,0,0,exist,VBZ,5,1.9425041061680808,0.03457813442491971,0.17289067212459855,0.030833398510604456,0.060703253317752524,0.2500215991835534,0.25002109913031534,0.2500196235939111,2.2499376780914737
1599,exorcised,1,0,0,exorcis,VBN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.0,0.0,0.0,0.0
1600,expectation,2,0,0,expect,NN,2,2.3404441148401185,0.0651114406948661,0.1302228813897322,0.0651114406948661,0.0731388785887537,1.24948397179161,0.25004878342059705,1.2504354350741,0.2500318097126012
1601,expected,2,0,0,expect,VBN,2,2.3404441148401185,0.03608369721646293,0.07216739443292586,0.03608369721646293,0.03774909862645352,0.0,0.0,0.0,0.0
1602,expecting,1,0,0,expect,VBG,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.0,0.0,0.0,0.0
1603,expensive,1,0,0,expens,JJ,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.0,0.0,0.0,0.0
1604,experience,2,0,0,experi,NN,2,2.3404441148401185,0.05326918808594942,0.10653837617189885,0.05326918808594942,0.06686983185257481,0.2500846068676871,0.25007661106372675,1.2535925400830685,1.2462462419840787
1605,experienced,1,0,0,experienc,NNP,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.0,0.0,0.0,0.0
1606,experiment,3,0,0,experi,NN,3,2.164352855784437,0.060198991768030334,0.180596975304091,0.05410882139461093,0.0772983162780156,0.25011082636998516,1.2516712826771041,1.24985565703291,1.2483622339179994
1607,explain,1,0,0,explain,VB,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0,0.0,0.0,0.0
1608,explanation,1,0,0,explan,NN,1,2.6414741105040997,0.03668714042366805,0.03668714042366805,0.03668714042366805,0.03668714042366805,0.25001747223430465,0.2500168795243226,0.25001585890548794,1.2499497893350626
1609,explore,1,0,0,explor,IN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.0,0.0,0.0,0.0
1610,exponent,1,0,0,expon,NN,1,2.6414741105040997,0.18867672217886425,0.18867672217886425,0.18867672217886425,0.18867672217886425,1.2498407431143632,0.2500554339869321,0.2500592280448211,0.25004459485331315
1611,export,1,0,0,export,NN,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,1.249939214233154,0.25002297507261795,0.2500219818224896,0.2500158288712163
1612,exposes,1,0,0,expos,NNS,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.2500240320277337,1.2499391241489572,0.2500222410188624,0.2500146028038821
1613,expound,1,0,0,expound,VB,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.0,0.0,0.0,0.0
1614,express,1,0,0,express,JJ,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0,0.0,0.0,0.0
1615,expressed,2,0,0,express,VBD,2,2.3404441148401185,0.05632405191883541,0.11264810383767082,0.05632405191883541,0.07549819725290705,0.0,0.0,0.0,0.0
1616,extant,1,0,0,extant,JJ,1,2.6414741105040997,0.02515689629051524,0.02515689629051524,0.02515689629051524,0.02515689629051524,0.0,0.0,0.0,0.0
1617,extended,1,0,0,extend,VBD,1,2.6414741105040997,0.03301842638130125,0.03301842638130125,0.03301842638130125,0.03301842638130125,0.0,0.0,0.0,0.0
1618,extent,1,0,0,extent,NN,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,1.2498759938573665,0.25004588743557593,0.2500455152972846,0.2500326034092177
1619,external,2,0,0,extern,JJ,2,2.3404441148401185,0.02864066705798541,0.05728133411597082,0.02864066705798541,0.03656943929437685,0.0,0.0,0.0,0.0
1620,extinct,1,0,0,extinct,NNP,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.0,0.0,0.0,0.0
1621,extinguished,2,0,0,extinguish,NNP,2,2.3404441148401185,0.03677527103524576,0.07355054207049153,0.03677527103524576,0.04500854067000228,0.0,0.0,0.0,0.0
1622,extremest,1,0,0,extremest,JJS,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.0,0.0,0.0,0.0
1623,extremity,2,0,0,extrem,NN,2,2.3404441148401185,0.04295457948863313,0.08590915897726625,0.04295457948863313,0.048759252392502464,0.2500488754000692,1.25088878603919,0.2500529228686486,1.249009415690697
1624,exultation,1,0,0,exult,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.2500335902212687,1.2499236530048075,0.2500235449281778,0.25001921184517606
1625,eye,19,0,0,eye,NN,18,1.3862016054007935,0.027523508918491778,0.495423160532852,0.02630457754609454,0.04780005535864805,5.258155758117099,2.9453411647792174,6.260503359709363,5.535999717392238
1626,eyelids,1,0,0,eyelid,NNS,1,2.6414741105040997,0.061429630476839525,0.061429630476839525,0.061429630476839525,0.061429630476839525,0.25002758963453936,0.2500270103621915,0.25002899008352897,1.2499164099189053
1627,eyes,32,0,0,eye,NNS,27,1.2101103463451122,0.021704605595882134,0.5860243510888176,0.01983787453024774,0.0576243022069101,8.26038568835186,4.1181027532777374,9.390816719635302,10.230694838733063
1628,fable,1,0,0,fabl,JJ,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.0,0.0,0.0,0.0
1629,face,37,0,0,face,NN,34,1.1099951934618444,0.020854923563049896,0.7090674011436965,0.019479595451762664,0.039642685480780156,8.260441894749166,5.501638790295662,8.985894195476515,13.252025119476622
1630,faced,1,0,0,face,VBN,1,2.6414741105040997,0.030361771385104593,0.030361771385104593,0.030361771385104593,0.030361771385104593,0.0,0.0,0.0,0.0
1631,faces,4,0,0,face,VBZ,4,2.0394141191761372,0.054180154959083154,0.21672061983633262,0.03560466241437159,0.12746338244850858,0.0,0.0,0.0,0.0
1632,facilitate,1,0,0,facilit,VB,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.0,0.0,0.0,0.0
1633,fact,1,0,0,fact,NN,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.25007393985161147,0.25006870891198696,0.25006392447537495,1.2497934267601356
1634,facts,1,0,0,fact,NNS,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.2500162570039166,0.2500155227891589,0.2500152627024749,1.2499529575036288
1635,fade,1,0,0,fade,VB,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.0,0.0,0.0,0.0
1636,faded,3,0,0,fade,JJ,3,2.164352855784437,0.053472492475183264,0.1604174774255498,0.05695665409959045,0.06183865302241249,0.0,0.0,0.0,0.0
1637,fading,2,0,0,fade,NN,2,2.3404441148401185,0.0744686763812765,0.148937352762553,0.0744686763812765,0.07801480382800395,1.249908225361113,0.2500345293078727,0.2500339201252919,0.2500233252051838
1638,fagot,1,0,0,fagot,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.2500302830065246,0.25002991773585026,0.25003129492661436,1.2499085043301696
1639,fail,6,0,0,fail,VB,5,1.9425041061680808,0.07543320869713674,0.37716604348568367,0.08829564118945822,0.1079168947871156,0.2501201530320202,0.2501274937409138,0.2501131447701334,1.24963920845597
1640,failed,6,0,0,fail,VBD,6,1.863322860120456,0.02587799119033854,0.15526794714203124,0.022226253766258967,0.039645167236605446,0.0,0.0,0.0,0.0
1641,failing,1,0,0,fail,VBG,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.0,0.0,0.0,0.0
1642,fainter,1,0,0,fainter,NN,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,0.2500181122876675,1.2499536184484878,0.2500168298460946,0.2500114394171923
1643,fainting,2,0,0,faint,NN,2,2.3404441148401185,0.07991099697660126,0.1598219939532025,0.07991099697660126,0.08668311536444882,0.25002876185325046,0.25002688874469703,1.2499254383727463,0.25001891102873264
1644,faints,1,0,0,faint,NNS,1,2.6414741105040997,0.030714815238419763,0.030714815238419763,0.030714815238419763,0.030714815238419763,0.25001605314585146,1.2499606327787265,0.2500140306646419,0.2500092834102267
1645,fair,13,0,0,fair,JJ,13,1.5275307581972628,0.03827639805157933,0.4975931746705312,0.03725684776090885,0.07637653790986315,2.258563168198663,0.25008839364288377,2.2549930269625533,2.236355411194142
1646,fairy,1,0,0,fairi,NN,1,2.6414741105040997,0.06773010539754101,0.06773010539754101,0.06773010539754101,0.06773010539754101,0.25002489465640604,1.2499340405340347,0.2500240143701488,0.2500170504388434
1647,faith,11,0,0,faith,NN,9,1.6872316010647745,0.04077415957099653,0.36696743613896876,0.03308297256989754,0.10545197506654841,0.2500752538608054,4.256840652033254,1.2455427814342406,3.2475413126699335
1648,faithful,2,0,0,faith,JJ,2,2.3404441148401185,0.040411531394664024,0.08082306278932805,0.040411531394664024,0.04589106107529644,0.2500302830065245,0.25002991773585026,0.2500312949266143,1.2499085043301699
1649,fall,5,0,0,fall,NN,5,1.9425041061680808,0.037495584846108834,0.18747792423054416,0.03808831580721727,0.05550011731908802,0.25002827939550004,0.25002641870632913,0.2500286677670439,2.249916634130372
1650,fallow,1,0,0,fallow,JJ,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.0,0.0,0.0,0.0
1651,falter,1,0,0,falter,NN,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.25005197743986496,0.2500534534950735,1.2498542728861954,0.25004029617827267
1652,fame,6,0,0,fame,NN,6,1.863322860120456,0.049091051966078436,0.2945463117964706,0.0541116487156193,0.066547245004302,4.2515419941452475,1.2484022071040626,0.25003287417433767,0.2500229245753574
1653,familiar,4,0,0,familiar,JJ,4,2.0394141191761372,0.03817841804558404,0.15271367218233617,0.03439488097816898,0.06373169122425429,0.0,0.0,0.0,0.0
1654,famine,1,0,0,famin,JJ,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.0,0.0,0.0,0.0
1655,famous,1,0,0,famou,JJ,1,2.6414741105040997,0.050797579048155767,0.050797579048155767,0.050797579048155767,0.050797579048155767,0.0,0.0,0.0,0.0
1656,fan,2,0,0,fan,NN,2,2.3404441148401185,0.06889619039356193,0.13779238078712386,0.06889619039356193,0.07092254893454905,0.2500485123602292,0.2500445255597254,0.25004441891074763,2.2498625431685175
1657,fancy,1,0,0,fanci,NNP,1,2.6414741105040997,0.021651427135279507,0.021651427135279507,0.021651427135279507,0.021651427135279507,0.0,0.0,0.0,0.0
1658,fantastic,1,0,0,fantast,JJ,1,2.6414741105040997,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.0,0.0,0.0,0.0
1659,fantasy,1,0,0,fantasi,NN,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.25003927960112565,1.2499006678973643,0.25003719005230235,0.25002286244862565
1660,far,25,0,0,far,RB,20,1.3404441148401183,0.025612306430938953,0.512246128618779,0.02363294603955668,0.046222210856555805,0.2500167579025733,0.250016159994749,0.2500156573970607,1.2499514247047954
1661,farther,3,0,0,farther,NN,3,2.164352855784437,0.04101105113639161,0.12303315340917484,0.0386491581390078,0.06183865302241249,0.25003532342402107,1.2502115274347125,0.2500325576939329,1.2497205914459562
1662,farthest,2,0,0,farthest,JJS,2,2.3404441148401185,0.03512763344406092,0.07025526688812184,0.03512763344406092,0.03774909862645352,0.0,0.0,0.0,0.0
1663,farthings,1,0,0,farth,NNS,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.25002686927181483,0.2500229961948827,1.2499319643157665,0.2500181702169655
1664,fascinated,1,0,0,fascin,VBN,1,2.6414741105040997,0.0211317928840328,0.0211317928840328,0.0211317928840328,0.0211317928840328,0.0,0.0,0.0,0.0
1665,fashion,4,0,0,fashion,NN,4,2.0394141191761372,0.049307896539317664,0.19723158615727066,0.03810046757971724,0.10197070595880686,1.2503373784202454,0.2500757445061647,1.2515352544233223,2.2480516226484197
1666,fashionless,1,0,0,fashionless,NN,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,1.249932414550233,0.25002380848598266,0.25002667910606025,0.2500170978572013
1667,fashions,3,0,0,fashion,NNS,3,2.164352855784437,0.024741751133094316,0.07422525339928294,0.021429236195885517,0.03548119435712192,0.25002410274363734,0.25002289208176354,2.251007540190099,1.2489454649831906
1668,fast,3,0,0,fast,RB,3,2.164352855784437,0.026742925985693153,0.08022877795707946,0.02672040562696836,0.0343548072346736,0.0,0.0,0.0,0.0
1669,fastidious,1,0,0,fastidi,JJ,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.0,0.0,0.0,0.0
1670,fat,1,0,0,fat,JJ,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.0,0.0,0.0,0.0
